sku	system_id	socket_0_avgpower	socket_0_energy	socket_1_avgpower	socket_1_energy	cpu_total_usage_iowait	cpu_cpu-total_usage_steal	cpu_total_usage_system	cpu_total_usage_user	cpu_frequency_b27jnz3_cpu_frequency_current	ipmi_sensor_3.1_value	ipmi_sensor_3.2_value	ipmi_sensor_cpu_usage_value	ipmi_sensor_pwr_consumption_value	mem_active	mem_available	mem_available_percent	mem_free	mem_total	mem_used	mem_used_percent	systemmetrics_timestamp_start	systemmetrics_timestamp_end	utc_timestamp	start_time	end_time	model_name	model_precision	batch_size	llm_temperature	max_new_tokens	input_tokens_length	workload	server_version	metrum_insights	num_replicas	requests_per_second	concurrent_requests	time_taken_for_tests	api_endpoint	completed_requests	failed_requests	p90_latency	p95_latency	p100_latency	total_transferred	total_body_sent	html_transferred	min_connect_time	mean_connect_time	max_connect_time	time_to_first_token_seconds_count_0	time_to_first_token_seconds_sum_0	total_generation_tokens_0	time_per_output_token_seconds_count_0	time_per_output_token_seconds_sum_0	total_prompt_tokens_0	time_to_first_token_seconds_count_1	time_to_first_token_seconds_sum_1	total_generation_tokens_1	time_per_output_token_seconds_count_1	time_per_output_token_seconds_sum_1	total_prompt_tokens_1	time_to_first_token_seconds_count_2	time_to_first_token_seconds_sum_2	total_generation_tokens_2	time_per_output_token_seconds_count_2	time_per_output_token_seconds_sum_2	total_prompt_tokens_2	time_to_first_token_seconds_count_3	time_to_first_token_seconds_sum_3	total_generation_tokens_3	time_per_output_token_seconds_count_3	time_per_output_token_seconds_sum_3	total_prompt_tokens_3	time_to_first_token_seconds_count_4	time_to_first_token_seconds_sum_4	total_generation_tokens_4	time_per_output_token_seconds_count_4	time_per_output_token_seconds_sum_4	total_prompt_tokens_4	time_to_first_token_seconds_count_5	time_to_first_token_seconds_sum_5	total_generation_tokens_5	time_per_output_token_seconds_count_5	time_per_output_token_seconds_sum_5	total_prompt_tokens_5	tokensinfo_completion_tokens_total	tokensinfo_prompt_tokens_total	tokensinfo_time_start	tokensinfo_time_end	model_parameter	cpu_energy_mean	ipmi_sensor_7.1_value
9684X	PowerEdge R7625  SKU:0AF9 ModelName:PowerEdge R7625 	192577.0	1439753.2342794999	179937.0	1461446.200795	0.0	0	0.0771129509	1.0048088426	2555.9845742187	80.0	78.0	3.0	630.0	31041550336	1274097647616	78.5119099464	1240910430208	1622808117248	341217843200	21.0263825756	1727078365	1727078375	2024-09-23 08:11:36	2024-09-23 07:58:31.614249468	2024-09-23 08:11:36.510844706	google/gemma-2b	float32	1	1	256	128	amd_cpu_vllm	v0.6.0	v2.4.2	6	0.8200000000000001	128	784.86	/v1/chat/completions	640	0	159949	169972	184356	806174	280960	725086	772	120025	184356	107	442.9733541012	21446	21339	12272.0087954998	15883	107	279.8966579437	21022	20915	12159.1584653854	15983	106	433.1311781406	21241	21135	12692.8933181763	16042	107	448.279853344	20938	20831	12242.9780712128	16238	107	454.3205718994	22238	22131	12326.0741531849	16094	106	440.7121698856	21707	21601	12372.0758159161	15884	128592	96124	2024-09-23T08:00:26Z	2024-09-23T08:11:36Z	NA	350576.2712171197	
9684X	PowerEdge R7625  SKU:0AF9 ModelName:PowerEdge R7625 	193219.5	1439772.8539115	180979.0	1461464.549562	0.0002605469	0	0.08362371040000001	1.0071242015	2597.8712083333	80.0	78.0	3.0	630.0	31041550336	1274094850048	78.5117375558	1240907599872	1622808117248	341220653056	21.0265557233	1727078375	1727078385	2024-09-23 08:11:36	2024-09-23 07:58:31.614249468	2024-09-23 08:11:36.510844706	google/gemma-2b	float32	1	1	256	128	amd_cpu_vllm	v0.6.0	v2.4.2	6	0.8200000000000001	128	784.86	/v1/chat/completions	640	0	159949	169972	184356	806174	280960	725086	772	120025	184356	107	442.9733541012	21446	21339	12272.0087954998	15883	107	279.8966579437	21022	20915	12159.1584653854	15983	106	433.1311781406	21241	21135	12692.8933181763	16042	107	448.279853344	20938	20831	12242.9780712128	16238	107	454.3205718994	22238	22131	12326.0741531849	16094	106	440.7121698856	21707	21601	12372.0758159161	15884	128592	96124	2024-09-23T08:00:26Z	2024-09-23T08:11:36Z	NA	350578.427316892	
9684X	PowerEdge R7625  SKU:0AF9 ModelName:PowerEdge R7625 	191924.0	1439792.5043075	181037.0	1461482.8645715	0.0	0	0.07424610570000001	1.0110391516	2569.4541927083	80.0	78.0	3.0	630.0	31041554432	1274098137088	78.5119401084	1240910852096	1622808117248	341217376256	21.0263538017	1727078385	1727078395	2024-09-23 08:11:36	2024-09-23 07:58:31.614249468	2024-09-23 08:11:36.510844706	google/gemma-2b	float32	1	1	256	128	amd_cpu_vllm	v0.6.0	v2.4.2	6	0.8200000000000001	128	784.86	/v1/chat/completions	640	0	159949	169972	184356	806174	280960	725086	772	120025	184356	107	442.9733541012	21446	21339	12272.0087954998	15883	107	279.8966579437	21022	20915	12159.1584653854	15983	106	433.1311781406	21241	21135	12692.8933181763	16042	107	448.279853344	20938	20831	12242.9780712128	16238	107	454.3205718994	22238	22131	12326.0741531849	16094	106	440.7121698856	21707	21601	12372.0758159161	15884	128592	96124	2024-09-23T08:00:26Z	2024-09-23T08:11:36Z	NA	350580.5973659063	
9684X	PowerEdge R7625  SKU:0AF9 ModelName:PowerEdge R7625 	193162.5	1439812.167198	180715.5	1461501.1806015	0.0	0	0.0826158476	0.9674325242	2594.9162955729	81.0	78.0	3.0	630.0	31041554432	1274099820544	78.5120438456	1240912500736	1622808117248	341215707136	21.0262509479	1727078395	1727078405	2024-09-23 08:11:36	2024-09-23 07:58:31.614249468	2024-09-23 08:11:36.510844706	google/gemma-2b	float32	1	1	256	128	amd_cpu_vllm	v0.6.0	v2.4.2	6	0.8200000000000001	128	784.86	/v1/chat/completions	640	0	159949	169972	184356	806174	280960	725086	772	120025	184356	107	442.9733541012	21446	21339	12272.0087954998	15883	107	279.8966579437	21022	20915	12159.1584653854	15983	106	433.1311781406	21241	21135	12692.8933181763	16042	107	448.279853344	20938	20831	12242.9780712128	16238	107	454.3205718994	22238	22131	12326.0741531849	16094	106	440.7121698856	21707	21601	12372.0758159161	15884	128592	96124	2024-09-23T08:00:26Z	2024-09-23T08:11:36Z	NA	350582.7671924701	
9684X	PowerEdge R7625  SKU:0AF9 ModelName:PowerEdge R7625 	193456.0	1439831.855068	181065.0	1461519.5438985	0.0	0	0.077133429	0.9933324215	2563.4654583333	81.0	78.0	3.0	630.0	31041554432	1274094393344	78.511709413	1240907026432	1622808117248	341221154816	21.0265866426	1727078405	1727078415	2024-09-23 08:11:36	2024-09-23 07:58:31.614249468	2024-09-23 08:11:36.510844706	google/gemma-2b	float32	1	1	256	128	amd_cpu_vllm	v0.6.0	v2.4.2	6	0.8200000000000001	128	784.86	/v1/chat/completions	640	0	159949	169972	184356	806174	280960	725086	772	120025	184356	107	442.9733541012	21446	21339	12272.0087954998	15883	107	279.8966579437	21022	20915	12159.1584653854	15983	106	433.1311781406	21241	21135	12692.8933181763	16042	107	448.279853344	20938	20831	12242.9780712128	16238	107	454.3205718994	22238	22131	12326.0741531849	16094	106	440.7121698856	21707	21601	12372.0758159161	15884	128592	96124	2024-09-23T08:00:26Z	2024-09-23T08:11:36Z	NA	350584.9599183451	
9684X	PowerEdge R7625  SKU:0AF9 ModelName:PowerEdge R7625 	192038.5	1439851.531988	179393.0	1461537.8924874999	0.0	0	0.0747566909	1.0377464896	2555.9845585937	81.0	78.0	3.0	630.0	31041554432	1274097604608	78.5119072961	1240910200832	1622808117248	341217957888	21.0263896428	1727078415	1727078425	2024-09-23 08:11:36	2024-09-23 07:58:31.614249468	2024-09-23 08:11:36.510844706	google/gemma-2b	float32	1	1	256	128	amd_cpu_vllm	v0.6.0	v2.4.2	6	0.8200000000000001	128	784.86	/v1/chat/completions	640	0	159949	169972	184356	806174	280960	725086	772	120025	184356	107	442.9733541012	21446	21339	12272.0087954998	15883	107	279.8966579437	21022	20915	12159.1584653854	15983	106	433.1311781406	21241	21135	12692.8933181763	16042	107	448.279853344	20938	20831	12242.9780712128	16238	107	454.3205718994	22238	22131	12326.0741531849	16094	106	440.7121698856	21707	21601	12372.0758159161	15884	128592	96124	2024-09-23T08:00:26Z	2024-09-23T08:11:36Z	NA	350587.1422115807	
9684X	PowerEdge R7625  SKU:0AF9 ModelName:PowerEdge R7625 	314992.0	1439875.132842	192631.0	1461557.1971355001	0.0005209392000000001	0	0.2654250896	5.0989188233	2660.5650169271	81.0	78.0	3.0	630.0	31042220032	1272408475648	78.407820501	1239213133824	1622808117248	342900674560	21.1300813026	1727078425	1727078435	2024-09-23 08:11:36	2024-09-23 07:58:31.614249468	2024-09-23 08:11:36.510844706	google/gemma-2b	float32	1	1	256	128	amd_cpu_vllm	v0.6.0	v2.4.2	6	0.8200000000000001	128	784.86	/v1/chat/completions	640	0	159949	169972	184356	806174	280960	725086	772	120025	184356	107	442.9733541012	21446	21339	12272.0087954998	15883	107	279.8966579437	21022	20915	12159.1584653854	15983	106	433.1311781406	21241	21135	12692.8933181763	16042	107	448.279853344	20938	20831	12242.9780712128	16238	107	454.3205718994	22238	22131	12326.0741531849	16094	106	440.7121698856	21707	21601	12372.0758159161	15884	128592	96124	2024-09-23T08:00:26Z	2024-09-23T08:11:36Z	NA	350590.7254230403	
9684X	PowerEdge R7625  SKU:0AF9 ModelName:PowerEdge R7625 	395128.5	1439910.5860505002	399943.0	1461585.247623	0.00026055100000000003	0	0.2889605979	29.1548128502	2815.0677395833	89.0	84.0	3.0	810.0	31043041280	1267809738752	78.1244390681	1234612488192	1622808117248	347498993664	21.4134369905	1727078435	1727078445	2024-09-23 08:11:36	2024-09-23 07:58:31.614249468	2024-09-23 08:11:36.510844706	google/gemma-2b	float32	1	1	256	128	amd_cpu_vllm	v0.6.0	v2.4.2	6	0.8200000000000001	128	784.86	/v1/chat/completions	640	0	159949	169972	184356	806174	280960	725086	772	120025	184356	107	442.9733541012	21446	21339	12272.0087954998	15883	107	279.8966579437	21022	20915	12159.1584653854	15983	106	433.1311781406	21241	21135	12692.8933181763	16042	107	448.279853344	20938	20831	12242.9780712128	16238	107	454.3205718994	22238	22131	12326.0741531849	16094	106	440.7121698856	21707	21601	12372.0758159161	15884	128592	96124	2024-09-23T08:00:26Z	2024-09-23T08:11:36Z	NA	350600.0948932201	
9684X	PowerEdge R7625  SKU:0AF9 ModelName:PowerEdge R7625 	374188.5	1439950.2445709999	373865.0	1461624.8012285	0.0	0	0.3731721937	32.6515346963	2903.7479856771	90.0	84.0	3.0	1260.0	31043086336	1267498051584	78.1052324124	1234300721152	1622808117248	347810660352	21.4326423842	1727078445	1727078455	2024-09-23 08:11:36	2024-09-23 07:58:31.614249468	2024-09-23 08:11:36.510844706	google/gemma-2b	float32	1	1	256	128	amd_cpu_vllm	v0.6.0	v2.4.2	6	0.8200000000000001	128	784.86	/v1/chat/completions	640	0	159949	169972	184356	806174	280960	725086	772	120025	184356	107	442.9733541012	21446	21339	12272.0087954998	15883	107	279.8966579437	21022	20915	12159.1584653854	15983	106	433.1311781406	21241	21135	12692.8933181763	16042	107	448.279853344	20938	20831	12242.9780712128	16238	107	454.3205718994	22238	22131	12326.0741531849	16094	106	440.7121698856	21707	21601	12372.0758159161	15884	128592	96124	2024-09-23T08:00:26Z	2024-09-23T08:11:36Z	NA	350613.2194703894	
9684X	PowerEdge R7625  SKU:0AF9 ModelName:PowerEdge R7625 	377478.5	1439989.5660545002	371213.0	1461663.042071	0.0	0	0.4018634873	30.5871915131	2912.7092304688	93.0	92.0	3.0	1230.0	31043086336	1267516145664	78.1063473982	1234318778368	1622808117248	347792564224	21.4315272722	1727078455	1727078465	2024-09-23 08:11:36	2024-09-23 07:58:31.614249468	2024-09-23 08:11:36.510844706	google/gemma-2b	float32	1	1	256	128	amd_cpu_vllm	v0.6.0	v2.4.2	6	0.8200000000000001	128	784.86	/v1/chat/completions	640	0	159949	169972	184356	806174	280960	725086	772	120025	184356	107	442.9733541012	21446	21339	12272.0087954998	15883	107	279.8966579437	21022	20915	12159.1584653854	15983	106	433.1311781406	21241	21135	12692.8933181763	16042	107	448.279853344	20938	20831	12242.9780712128	16238	107	454.3205718994	22238	22131	12326.0741531849	16094	106	440.7121698856	21707	21601	12372.0758159161	15884	128592	96124	2024-09-23T08:00:26Z	2024-09-23T08:11:36Z	NA	350624.7747031302	
9684X	PowerEdge R7625  SKU:0AF9 ModelName:PowerEdge R7625 	378578.5	1440028.183034	375870.0	1461701.331169	0.0	0	0.4137159902	29.644742106	2912.9857291667	94.0	96.0	3.0	1260.0	31043086336	1267526922240	78.1070114678	1234329520128	1622808117248	347781787648	21.4308632026	1727078465	1727078475	2024-09-23 08:11:36	2024-09-23 07:58:31.614249468	2024-09-23 08:11:36.510844706	google/gemma-2b	float32	1	1	256	128	amd_cpu_vllm	v0.6.0	v2.4.2	6	0.8200000000000001	128	784.86	/v1/chat/completions	640	0	159949	169972	184356	806174	280960	725086	772	120025	184356	107	442.9733541012	21446	21339	12272.0087954998	15883	107	279.8966579437	21022	20915	12159.1584653854	15983	106	433.1311781406	21241	21135	12692.8933181763	16042	107	448.279853344	20938	20831	12242.9780712128	16238	107	454.3205718994	22238	22131	12326.0741531849	16094	106	440.7121698856	21707	21601	12372.0758159161	15884	128592	96124	2024-09-23T08:00:26Z	2024-09-23T08:11:36Z	NA	350636.2165199439	
9684X	PowerEdge R7625  SKU:0AF9 ModelName:PowerEdge R7625 	369649.5	1440067.3385635	373121.5	1461739.8503120001	0.0	0	0.3985977605	31.0299699554	2847.3278463542	94.0	96.0	20.0	1470.0	31043088384	1267539109888	78.10776249	1234341621760	1622808117248	347769630720	21.4301140735	1727078475	1727078485	2024-09-23 08:11:36	2024-09-23 07:58:31.614249468	2024-09-23 08:11:36.510844706	google/gemma-2b	float32	1	1	256	128	amd_cpu_vllm	v0.6.0	v2.4.2	6	0.8200000000000001	128	784.86	/v1/chat/completions	640	0	159949	169972	184356	806174	280960	725086	772	120025	184356	107	442.9733541012	21446	21339	12272.0087954998	15883	107	279.8966579437	21022	20915	12159.1584653854	15983	106	433.1311781406	21241	21135	12692.8933181763	16042	107	448.279853344	20938	20831	12242.9780712128	16238	107	454.3205718994	22238	22131	12326.0741531849	16094	106	440.7121698856	21707	21601	12372.0758159161	15884	128592	96124	2024-09-23T08:00:26Z	2024-09-23T08:11:36Z	NA	350647.8445045495	
9684X	PowerEdge R7625  SKU:0AF9 ModelName:PowerEdge R7625 	366439.5	1440105.2184585	373501.5	1461778.0576074999	0.0	0	0.4290673894	29.1598676768	2891.0347591146	91.0	93.0	20.0	1440.0	31043090432	1267552370688	78.1085796414	1234354862080	1622808117248	347756339200	21.429295029	1727078485	1727078495	2024-09-23 08:11:36	2024-09-23 07:58:31.614249468	2024-09-23 08:11:36.510844706	google/gemma-2b	float32	1	1	256	128	amd_cpu_vllm	v0.6.0	v2.4.2	6	0.8200000000000001	128	784.86	/v1/chat/completions	640	0	159949	169972	184356	806174	280960	725086	772	120025	184356	107	442.9733541012	21446	21339	12272.0087954998	15883	107	279.8966579437	21022	20915	12159.1584653854	15983	106	433.1311781406	21241	21135	12692.8933181763	16042	107	448.279853344	20938	20831	12242.9780712128	16238	107	454.3205718994	22238	22131	12326.0741531849	16094	106	440.7121698856	21707	21601	12372.0758159161	15884	128592	96124	2024-09-23T08:00:26Z	2024-09-23T08:11:36Z	NA	350659.28134703	
9684X	PowerEdge R7625  SKU:0AF9 ModelName:PowerEdge R7625 	366060.0	1440142.6873849998	362718.5	1461815.981848	0.0	0	0.4330368815	28.6182071479	2863.0203151042	88.0	90.0	20.0	1410.0	31043090432	1267561074688	78.1091159956	1234363555840	1622808117248	347747608576	21.4287570342	1727078495	1727078505	2024-09-23 08:11:36	2024-09-23 07:58:31.614249468	2024-09-23 08:11:36.510844706	google/gemma-2b	float32	1	1	256	128	amd_cpu_vllm	v0.6.0	v2.4.2	6	0.8200000000000001	128	784.86	/v1/chat/completions	640	0	159949	169972	184356	806174	280960	725086	772	120025	184356	107	442.9733541012	21446	21339	12272.0087954998	15883	107	279.8966579437	21022	20915	12159.1584653854	15983	106	433.1311781406	21241	21135	12692.8933181763	16042	107	448.279853344	20938	20831	12242.9780712128	16238	107	454.3205718994	22238	22131	12326.0741531849	16094	106	440.7121698856	21707	21601	12372.0758159161	15884	128592	96124	2024-09-23T08:00:26Z	2024-09-23T08:11:36Z	NA	350670.4616973086	
9684X	PowerEdge R7625  SKU:0AF9 ModelName:PowerEdge R7625 	375650.0	1440180.624287	368736.5	1461853.9229305	0.0	0	0.42968540520000004	30.2324057043	2928.4746184896	86.0	88.0	20.0	1410.0	31043098624	1267558242304	78.1089414597	1234360688640	1622808117248	347750445056	21.4289318226	1727078505	1727078515	2024-09-23 08:11:36	2024-09-23 07:58:31.614249468	2024-09-23 08:11:36.510844706	google/gemma-2b	float32	1	1	256	128	amd_cpu_vllm	v0.6.0	v2.4.2	6	0.8200000000000001	128	784.86	/v1/chat/completions	640	0	159949	169972	184356	806174	280960	725086	772	120025	184356	107	442.9733541012	21446	21339	12272.0087954998	15883	107	279.8966579437	21022	20915	12159.1584653854	15983	106	433.1311781406	21241	21135	12692.8933181763	16042	107	448.279853344	20938	20831	12242.9780712128	16238	107	454.3205718994	22238	22131	12326.0741531849	16094	106	440.7121698856	21707	21601	12372.0758159161	15884	128592	96124	2024-09-23T08:00:26Z	2024-09-23T08:11:36Z	NA	350681.7229859974	
9684X	PowerEdge R7625  SKU:0AF9 ModelName:PowerEdge R7625 	360429.0	1440218.8117955	388918.0	1461892.0259285	0.0002604641	0	0.418444195	30.6012905993	2908.6859713542	84.0	87.0	20.0	1410.0	31043098624	1267553101824	78.1086246952	1234355517440	1622808117248	347755579392	21.4292482085	1727078515	1727078525	2024-09-23 08:11:36	2024-09-23 07:58:31.614249468	2024-09-23 08:11:36.510844706	google/gemma-2b	float32	1	1	256	128	amd_cpu_vllm	v0.6.0	v2.4.2	6	0.8200000000000001	128	784.86	/v1/chat/completions	640	0	159949	169972	184356	806174	280960	725086	772	120025	184356	107	442.9733541012	21446	21339	12272.0087954998	15883	107	279.8966579437	21022	20915	12159.1584653854	15983	106	433.1311781406	21241	21135	12692.8933181763	16042	107	448.279853344	20938	20831	12242.9780712128	16238	107	454.3205718994	22238	22131	12326.0741531849	16094	106	440.7121698856	21707	21601	12372.0758159161	15884	128592	96124	2024-09-23T08:00:26Z	2024-09-23T08:11:36Z	NA	350693.1003379922	
9684X	PowerEdge R7625  SKU:0AF9 ModelName:PowerEdge R7625 	359559.5	1440255.8874340001	379254.5	1461930.6763425	0.0	0	0.39845213360000004	29.6671620647	2909.1791289063	84.0	86.0	20.0	1440.0	31043098624	1267548966912	78.1083698954	1234351341568	1622808117248	347759726592	21.4295037655	1727078525	1727078535	2024-09-23 08:11:36	2024-09-23 07:58:31.614249468	2024-09-23 08:11:36.510844706	google/gemma-2b	float32	1	1	256	128	amd_cpu_vllm	v0.6.0	v2.4.2	6	0.8200000000000001	128	784.86	/v1/chat/completions	640	0	159949	169972	184356	806174	280960	725086	772	120025	184356	107	442.9733541012	21446	21339	12272.0087954998	15883	107	279.8966579437	21022	20915	12159.1584653854	15983	106	433.1311781406	21241	21135	12692.8933181763	16042	107	448.279853344	20938	20831	12242.9780712128	16238	107	454.3205718994	22238	22131	12326.0741531849	16094	106	440.7121698856	21707	21601	12372.0758159161	15884	128592	96124	2024-09-23T08:00:26Z	2024-09-23T08:11:36Z	NA	350704.3489050691	
9684X	PowerEdge R7625  SKU:0AF9 ModelName:PowerEdge R7625 	377347.5	1440292.8743665	370417.5	1461968.3901324999	0.0	0	0.43550476460000004	28.7903213019	2915.310765625	83.0	86.0	20.0	1410.0	31043098624	1267566733312	78.109464689	1234369042432	1622808117248	347741988864	21.4284107386	1727078535	1727078545	2024-09-23 08:11:36	2024-09-23 07:58:31.614249468	2024-09-23 08:11:36.510844706	google/gemma-2b	float32	1	1	256	128	amd_cpu_vllm	v0.6.0	v2.4.2	6	0.8200000000000001	128	784.86	/v1/chat/completions	640	0	159949	169972	184356	806174	280960	725086	772	120025	184356	107	442.9733541012	21446	21339	12272.0087954998	15883	107	279.8966579437	21022	20915	12159.1584653854	15983	106	433.1311781406	21241	21135	12692.8933181763	16042	107	448.279853344	20938	20831	12242.9780712128	16238	107	454.3205718994	22238	22131	12326.0741531849	16094	106	440.7121698856	21707	21601	12372.0758159161	15884	128592	96124	2024-09-23T08:00:26Z	2024-09-23T08:11:36Z	NA	350715.4066751706	
9684X	PowerEdge R7625  SKU:0AF9 ModelName:PowerEdge R7625 	364808.0	1440329.9538555	380753.5	1462006.8306665001	0.0	0	0.4128791953	31.8270828761	2920.4764322917	82.0	86.0	20.0	1410.0	31043098624	1267565023232	78.1093593112	1234367322112	1622808117248	347743676416	21.4285147283	1727078545	1727078555	2024-09-23 08:11:36	2024-09-23 07:58:31.614249468	2024-09-23 08:11:36.510844706	google/gemma-2b	float32	1	1	256	128	amd_cpu_vllm	v0.6.0	v2.4.2	6	0.8200000000000001	128	784.86	/v1/chat/completions	640	0	159949	169972	184356	806174	280960	725086	772	120025	184356	107	442.9733541012	21446	21339	12272.0087954998	15883	107	279.8966579437	21022	20915	12159.1584653854	15983	106	433.1311781406	21241	21135	12692.8933181763	16042	107	448.279853344	20938	20831	12242.9780712128	16238	107	454.3205718994	22238	22131	12326.0741531849	16094	106	440.7121698856	21707	21601	12372.0758159161	15884	128592	96124	2024-09-23T08:00:26Z	2024-09-23T08:11:36Z	NA	350726.7324266615	
9684X	PowerEdge R7625  SKU:0AF9 ModelName:PowerEdge R7625 	380371.0	1440368.0868020002	387537.0	1462045.7472640001	0.0	0	0.3922524121	32.3568244032	2884.9758242188	82.0	85.0	20.0	1470.0	31043098624	1267556839424	78.108855012	1234359205888	1622808117248	347751936000	21.4290236969	1727078555	1727078565	2024-09-23 08:11:36	2024-09-23 07:58:31.614249468	2024-09-23 08:11:36.510844706	google/gemma-2b	float32	1	1	256	128	amd_cpu_vllm	v0.6.0	v2.4.2	6	0.8200000000000001	128	784.86	/v1/chat/completions	640	0	159949	169972	184356	806174	280960	725086	772	120025	184356	107	442.9733541012	21446	21339	12272.0087954998	15883	107	279.8966579437	21022	20915	12159.1584653854	15983	106	433.1311781406	21241	21135	12692.8933181763	16042	107	448.279853344	20938	20831	12242.9780712128	16238	107	454.3205718994	22238	22131	12326.0741531849	16094	106	440.7121698856	21707	21601	12372.0758159161	15884	128592	96124	2024-09-23T08:00:26Z	2024-09-23T08:11:36Z	NA	350738.3873552214	
9684X	PowerEdge R7625  SKU:0AF9 ModelName:PowerEdge R7625 	352368.0	1440404.8767249999	376289.0	1462084.4495219998	0.0	0	0.373374501	31.9266368593	2864.3533190104	82.0	86.0	20.0	1470.0	31043098624	1267562254336	78.1091886874	1234364665856	1622808117248	347746629632	21.4286967101	1727078565	1727078575	2024-09-23 08:11:36	2024-09-23 07:58:31.614249468	2024-09-23 08:11:36.510844706	google/gemma-2b	float32	1	1	256	128	amd_cpu_vllm	v0.6.0	v2.4.2	6	0.8200000000000001	128	784.86	/v1/chat/completions	640	0	159949	169972	184356	806174	280960	725086	772	120025	184356	107	442.9733541012	21446	21339	12272.0087954998	15883	107	279.8966579437	21022	20915	12159.1584653854	15983	106	433.1311781406	21241	21135	12692.8933181763	16042	107	448.279853344	20938	20831	12242.9780712128	16238	107	454.3205718994	22238	22131	12326.0741531849	16094	106	440.7121698856	21707	21601	12372.0758159161	15884	128592	96124	2024-09-23T08:00:26Z	2024-09-23T08:11:36Z	NA	350749.6410690898	
9684X	PowerEdge R7625  SKU:0AF9 ModelName:PowerEdge R7625 	388444.5	1440443.1283419998	397559.0	1462123.928393	0.0	0	0.3195842579	37.0140130302	2915.9973164063	82.0	85.0	59.0	1410.0	31043098624	1267555201024	78.1087540512	1234357493760	1622808117248	347753570304	21.4291244053	1727078575	1727078585	2024-09-23 08:11:36	2024-09-23 07:58:31.614249468	2024-09-23 08:11:36.510844706	google/gemma-2b	float32	1	1	256	128	amd_cpu_vllm	v0.6.0	v2.4.2	6	0.8200000000000001	128	784.86	/v1/chat/completions	640	0	159949	169972	184356	806174	280960	725086	772	120025	184356	107	442.9733541012	21446	21339	12272.0087954998	15883	107	279.8966579437	21022	20915	12159.1584653854	15983	106	433.1311781406	21241	21135	12692.8933181763	16042	107	448.279853344	20938	20831	12242.9780712128	16238	107	454.3205718994	22238	22131	12326.0741531849	16094	106	440.7121698856	21707	21601	12372.0758159161	15884	128592	96124	2024-09-23T08:00:26Z	2024-09-23T08:11:36Z	NA	350762.1043958087	
9684X	PowerEdge R7625  SKU:0AF9 ModelName:PowerEdge R7625 	383736.0	1440482.0153195001	391344.5	1462163.545599	0.0	0	0.3231652736	35.2661416372	2909.1616458333	82.0	85.0	59.0	1470.0	31043098624	1267570341888	78.1096870552	1234372446208	1622808117248	347738494976	21.4281954397	1727078585	1727078595	2024-09-23 08:11:36	2024-09-23 07:58:31.614249468	2024-09-23 08:11:36.510844706	google/gemma-2b	float32	1	1	256	128	amd_cpu_vllm	v0.6.0	v2.4.2	6	0.8200000000000001	128	784.86	/v1/chat/completions	640	0	159949	169972	184356	806174	280960	725086	772	120025	184356	107	442.9733541012	21446	21339	12272.0087954998	15883	107	279.8966579437	21022	20915	12159.1584653854	15983	106	433.1311781406	21241	21135	12692.8933181763	16042	107	448.279853344	20938	20831	12242.9780712128	16238	107	454.3205718994	22238	22131	12326.0741531849	16094	106	440.7121698856	21707	21601	12372.0758159161	15884	128592	96124	2024-09-23T08:00:26Z	2024-09-23T08:11:36Z	NA	350774.3852113333	
9684X	PowerEdge R7625  SKU:0AF9 ModelName:PowerEdge R7625 	359887.5	1440519.7092300002	390370.5	1462202.5439005	0.0	0	0.39721052970000004	31.4301328079	2852.7004388021	82.0	85.0	59.0	1380.0	31043098624	1267582939136	78.1104633175	1234385004544	1622808117248	347725875200	21.4274177892	1727078595	1727078605	2024-09-23 08:11:36	2024-09-23 07:58:31.614249468	2024-09-23 08:11:36.510844706	google/gemma-2b	float32	1	1	256	128	amd_cpu_vllm	v0.6.0	v2.4.2	6	0.8200000000000001	128	784.86	/v1/chat/completions	640	0	159949	169972	184356	806174	280960	725086	772	120025	184356	107	442.9733541012	21446	21339	12272.0087954998	15883	107	279.8966579437	21022	20915	12159.1584653854	15983	106	433.1311781406	21241	21135	12692.8933181763	16042	107	448.279853344	20938	20831	12242.9780712128	16238	107	454.3205718994	22238	22131	12326.0741531849	16094	106	440.7121698856	21707	21601	12372.0758159161	15884	128592	96124	2024-09-23T08:00:26Z	2024-09-23T08:11:36Z	NA	350785.9670061876	
9684X	PowerEdge R7625  SKU:0AF9 ModelName:PowerEdge R7625 	390539.0	1440557.1054195	378631.5	1462241.4798055	0.0002608487	0	0.4039078813	33.0830709644	2946.5187903646	82.0	86.0	59.0	1440.0	31043098624	1267590647808	78.110938338	1234392692736	1622808117248	347718144000	21.4269413805	1727078605	1727078615	2024-09-23 08:11:36	2024-09-23 07:58:31.614249468	2024-09-23 08:11:36.510844706	google/gemma-2b	float32	1	1	256	128	amd_cpu_vllm	v0.6.0	v2.4.2	6	0.8200000000000001	128	784.86	/v1/chat/completions	640	0	159949	169972	184356	806174	280960	725086	772	120025	184356	107	442.9733541012	21446	21339	12272.0087954998	15883	107	279.8966579437	21022	20915	12159.1584653854	15983	106	433.1311781406	21241	21135	12692.8933181763	16042	107	448.279853344	20938	20831	12242.9780712128	16238	107	454.3205718994	22238	22131	12326.0741531849	16094	106	440.7121698856	21707	21601	12372.0758159161	15884	128592	96124	2024-09-23T08:00:26Z	2024-09-23T08:11:36Z	NA	350797.3437338958	
